season,round,driver,driver_points_after_race,driver_wins_after_race,driver_standings_pos_after_race,driver_points,driver_wins,driver_standings_pos
2015,2,alonso,0.0,0,20,0.0,0.0,0.0
2015,2,stevens,0.0,0,21,0.0,0.0,0.0
2015,3,hamilton,68.0,2,1,43.0,1.0,1.0
2015,3,vettel,55.0,1,2,40.0,1.0,2.0
2015,3,rosberg,51.0,0,3,33.0,0.0,3.0
2015,3,massa,30.0,0,4,20.0,0.0,4.0
2015,3,raikkonen,24.0,0,5,12.0,0.0,5.0
2015,3,bottas,18.0,0,6,10.0,0.0,7.0
2015,3,nasr,14.0,0,7,10.0,0.0,6.0
2015,3,ricciardo,11.0,0,8,9.0,0.0,8.0
2015,3,grosjean,6.0,0,9,0.0,0.0,15.0
2015,3,hulkenberg,6.0,0,10,6.0,0.0,9.0
2015,3,max_verstappen,6.0,0,11,6.0,0.0,10.0
2015,3,sainz,6.0,0,12,6.0,0.0,11.0
2015,3,ericsson,5.0,0,13,4.0,0.0,12.0
2015,3,kvyat,2.0,0,14,2.0,0.0,13.0
2015,3,perez,1.0,0,15,1.0,0.0,14.0
2015,3,button,0.0,0,16,0.0,0.0,16.0
2015,3,alonso,0.0,0,17,0.0,0.0,20.0
2015,3,merhi,0.0,0,18,0.0,0.0,17.0
2015,3,stevens,0.0,0,19,0.0,0.0,21.0
2015,3,maldonado,0.0,0,20,0.0,0.0,18.0
2015,3,kevin_magnussen,0.0,0,21,0.0,0.0,19.0
2015,4,hamilton,93.0,3,1,68.0,2.0,1.0
2015,4,rosberg,66.0,0,2,51.0,0.0,3.0
2015,4,vettel,65.0,1,3,55.0,1.0,2.0
2015,4,raikkonen,42.0,0,4,24.0,0.0,5.0
2015,4,massa,31.0,0,5,30.0,0.0,4.0
2015,4,bottas,30.0,0,6,18.0,0.0,6.0
2015,4,ricciardo,19.0,0,7,11.0,0.0,8.0
2015,4,nasr,14.0,0,8,14.0,0.0,7.0
2015,4,grosjean,12.0,0,9,6.0,0.0,9.0
2015,4,hulkenberg,6.0,0,10,6.0,0.0,10.0
2015,4,max_verstappen,6.0,0,11,6.0,0.0,11.0
2015,4,sainz,6.0,0,12,6.0,0.0,12.0
2015,4,perez,5.0,0,13,1.0,0.0,15.0
2015,4,ericsson,5.0,0,14,5.0,0.0,13.0
2015,4,kvyat,4.0,0,15,2.0,0.0,14.0
2015,4,alonso,0.0,0,16,0.0,0.0,17.0
2015,4,button,0.0,0,17,0.0,0.0,16.0
2015,4,merhi,0.0,0,18,0.0,0.0,18.0
2015,4,stevens,0.0,0,19,0.0,0.0,19.0
2015,4,maldonado,0.0,0,20,0.0,0.0,20.0
2015,4,kevin_magnussen,0.0,0,21,0.0,0.0,21.0
2015,5,hamilton,111.0,3,1,93.0,3.0,1.0
2015,5,rosberg,91.0,1,2,66.0,0.0,2.0
2015,5,vettel,80.0,1,3,65.0,1.0,3.0
2015,5,raikkonen,52.0,0,4,42.0,0.0,4.0
2015,5,bottas,42.0,0,5,30.0,0.0,6.0
2015,5,massa,39.0,0,6,31.0,0.0,5.0
2015,5,ricciardo,25.0,0,7,19.0,0.0,7.0
2015,5,grosjean,16.0,0,8,12.0,0.0,9.0
2015,5,nasr,14.0,0,9,14.0,0.0,8.0
2015,5,sainz,8.0,0,10,6.0,0.0,12.0
2015,5,max_verstappen,6.0,0,11,6.0,0.0,11.0
2015,5,hulkenberg,6.0,0,12,6.0,0.0,10.0
2015,5,perez,5.0,0,13,5.0,0.0,13.0
2015,5,ericsson,5.0,0,14,5.0,0.0,14.0
2015,5,kvyat,5.0,0,15,4.0,0.0,15.0
2015,5,alonso,0.0,0,16,0.0,0.0,16.0
2015,5,button,0.0,0,17,0.0,0.0,17.0
2015,5,merhi,0.0,0,18,0.0,0.0,18.0
2015,5,stevens,0.0,0,19,0.0,0.0,19.0
2015,5,maldonado,0.0,0,20,0.0,0.0,20.0
2015,5,kevin_magnussen,0.0,0,21,0.0,0.0,21.0
2015,6,hamilton,126.0,3,1,111.0,3.0,1.0
2015,6,rosberg,116.0,2,2,91.0,1.0,2.0
2015,6,vettel,98.0,1,3,80.0,1.0,3.0
2015,6,raikkonen,60.0,0,4,52.0,0.0,4.0
2015,6,bottas,42.0,0,5,42.0,0.0,5.0
2015,6,massa,39.0,0,6,39.0,0.0,6.0
2015,6,ricciardo,35.0,0,7,25.0,0.0,7.0
2015,6,kvyat,17.0,0,8,5.0,0.0,15.0
2015,6,nasr,16.0,0,9,14.0,0.0,9.0
2015,6,grosjean,16.0,0,10,16.0,0.0,8.0
2015,6,perez,11.0,0,11,5.0,0.0,13.0
2015,6,sainz,9.0,0,12,8.0,0.0,10.0
2015,6,hulkenberg,6.0,0,13,6.0,0.0,12.0
2015,6,max_verstappen,6.0,0,14,6.0,0.0,11.0
2015,6,ericsson,5.0,0,15,5.0,0.0,14.0
2015,6,button,4.0,0,16,0.0,0.0,17.0
2015,6,alonso,0.0,0,17,0.0,0.0,16.0
2015,6,merhi,0.0,0,18,0.0,0.0,18.0
2015,6,stevens,0.0,0,19,0.0,0.0,19.0
2015,6,maldonado,0.0,0,20,0.0,0.0,20.0
2015,6,kevin_magnussen,0.0,0,21,0.0,0.0,21.0
2015,7,hamilton,151.0,4,1,126.0,3.0,1.0
2015,7,rosberg,134.0,2,2,116.0,2.0,2.0
2015,7,vettel,108.0,1,3,98.0,1.0,3.0
2015,7,raikkonen,72.0,0,4,60.0,0.0,4.0
2015,7,bottas,57.0,0,5,42.0,0.0,5.0
2015,7,massa,47.0,0,6,39.0,0.0,6.0
2015,7,ricciardo,35.0,0,7,35.0,0.0,7.0
2015,7,kvyat,19.0,0,8,17.0,0.0,8.0
2015,7,grosjean,17.0,0,9,16.0,0.0,10.0
2015,7,nasr,16.0,0,10,16.0,0.0,9.0
2015,7,perez,11.0,0,11,11.0,0.0,11.0
2015,7,hulkenberg,10.0,0,12,6.0,0.0,13.0
2015,7,sainz,9.0,0,13,9.0,0.0,12.0
2015,7,max_verstappen,6.0,0,14,6.0,0.0,14.0
2015,7,maldonado,6.0,0,15,0.0,0.0,20.0
2015,7,ericsson,5.0,0,16,5.0,0.0,15.0
2015,7,button,4.0,0,17,4.0,0.0,16.0
2015,7,alonso,0.0,0,18,0.0,0.0,17.0
2015,7,merhi,0.0,0,19,0.0,0.0,18.0
2015,7,stevens,0.0,0,20,0.0,0.0,19.0
2015,7,kevin_magnussen,0.0,0,21,0.0,0.0,21.0
2015,8,hamilton,169.0,4,1,151.0,4.0,1.0
2015,8,rosberg,159.0,3,2,134.0,2.0,2.0
2015,8,vettel,120.0,1,3,108.0,1.0,3.0
2015,8,raikkonen,72.0,0,4,72.0,0.0,4.0
2015,8,bottas,67.0,0,5,57.0,0.0,5.0
2015,8,massa,62.0,0,6,47.0,0.0,6.0
2015,8,ricciardo,36.0,0,7,35.0,0.0,7.0
2015,8,kvyat,19.0,0,8,19.0,0.0,8.0
2015,8,hulkenberg,18.0,0,9,10.0,0.0,12.0
2015,8,grosjean,17.0,0,10,17.0,0.0,9.0
2015,8,nasr,16.0,0,11,16.0,0.0,10.0
2015,8,perez,13.0,0,12,11.0,0.0,11.0
2015,8,maldonado,12.0,0,13,6.0,0.0,15.0
2015,8,max_verstappen,10.0,0,14,6.0,0.0,14.0
2015,8,sainz,9.0,0,15,9.0,0.0,13.0
2015,8,ericsson,5.0,0,16,5.0,0.0,16.0
2015,8,button,4.0,0,17,4.0,0.0,17.0
2015,8,alonso,0.0,0,18,0.0,0.0,18.0
2015,8,merhi,0.0,0,19,0.0,0.0,19.0
2015,8,stevens,0.0,0,20,0.0,0.0,20.0
2015,8,kevin_magnussen,0.0,0,21,0.0,0.0,21.0
2015,9,hamilton,194.0,5,1,169.0,4.0,1.0
2015,9,rosberg,177.0,3,2,159.0,3.0,2.0
2015,9,vettel,135.0,1,3,120.0,1.0,3.0
2015,9,bottas,77.0,0,4,67.0,0.0,5.0
2015,9,raikkonen,76.0,0,5,72.0,0.0,4.0
2015,9,massa,74.0,0,6,62.0,0.0,6.0
2015,9,ricciardo,36.0,0,7,36.0,0.0,7.0
2015,9,kvyat,27.0,0,8,19.0,0.0,8.0
2015,9,hulkenberg,24.0,0,9,18.0,0.0,9.0
2015,9,grosjean,17.0,0,10,17.0,0.0,10.0
2015,9,nasr,16.0,0,11,16.0,0.0,11.0
2015,9,perez,15.0,0,12,13.0,0.0,12.0
2015,9,maldonado,12.0,0,13,12.0,0.0,13.0
2015,9,max_verstappen,10.0,0,14,10.0,0.0,14.0
2015,9,sainz,9.0,0,15,9.0,0.0,15.0
2015,9,ericsson,5.0,0,16,5.0,0.0,16.0
2015,9,button,4.0,0,17,4.0,0.0,17.0
2015,9,alonso,1.0,0,18,0.0,0.0,18.0
2015,9,merhi,0.0,0,19,0.0,0.0,19.0
2015,9,stevens,0.0,0,20,0.0,0.0,20.0
2015,9,kevin_magnussen,0.0,0,21,0.0,0.0,21.0
2015,10,hamilton,202.0,5,1,194.0,5.0,1.0
2015,10,rosberg,181.0,3,2,177.0,3.0,2.0
2015,10,vettel,160.0,2,3,135.0,1.0,3.0
2015,10,bottas,77.0,0,4,77.0,0.0,4.0
2015,10,raikkonen,76.0,0,5,76.0,0.0,5.0
2015,10,massa,74.0,0,6,74.0,0.0,6.0
2015,10,ricciardo,51.0,0,7,36.0,0.0,7.0
2015,10,kvyat,45.0,0,8,27.0,0.0,8.0
2015,10,hulkenberg,24.0,0,9,24.0,0.0,9.0
2015,10,grosjean,23.0,0,10,17.0,0.0,10.0
2015,10,max_verstappen,22.0,0,11,10.0,0.0,14.0
2015,10,nasr,16.0,0,12,16.0,0.0,11.0
2015,10,perez,15.0,0,13,15.0,0.0,12.0
2015,10,maldonado,12.0,0,14,12.0,0.0,13.0
2015,10,alonso,11.0,0,15,1.0,0.0,18.0
2015,10,sainz,9.0,0,16,9.0,0.0,15.0
2015,10,button,6.0,0,17,4.0,0.0,17.0
2015,10,ericsson,6.0,0,18,5.0,0.0,16.0
2015,10,merhi,0.0,0,19,0.0,0.0,19.0
2015,10,stevens,0.0,0,20,0.0,0.0,20.0
2015,10,kevin_magnussen,0.0,0,21,0.0,0.0,21.0
2015,11,hamilton,227.0,6,1,202.0,5.0,1.0
2015,11,rosberg,199.0,3,2,181.0,3.0,2.0
2015,11,vettel,160.0,2,3,160.0,2.0,3.0
2015,11,raikkonen,82.0,0,4,76.0,0.0,5.0
2015,11,massa,82.0,0,5,74.0,0.0,6.0
2015,11,bottas,79.0,0,6,77.0,0.0,4.0
2015,11,kvyat,57.0,0,7,45.0,0.0,8.0
2015,11,ricciardo,51.0,0,8,51.0,0.0,7.0
2015,11,grosjean,38.0,0,9,23.0,0.0,10.0
2015,11,max_verstappen,26.0,0,10,22.0,0.0,11.0
2015,11,perez,25.0,0,11,15.0,0.0,13.0
2015,11,hulkenberg,24.0,0,12,24.0,0.0,9.0
2015,11,nasr,16.0,0,13,16.0,0.0,12.0
2015,11,maldonado,12.0,0,14,12.0,0.0,14.0
2015,11,alonso,11.0,0,15,11.0,0.0,15.0
2015,11,sainz,9.0,0,16,9.0,0.0,16.0
2015,11,ericsson,7.0,0,17,6.0,0.0,18.0
2015,11,button,6.0,0,18,6.0,0.0,17.0
2015,11,merhi,0.0,0,19,0.0,0.0,19.0
2015,11,stevens,0.0,0,20,0.0,0.0,20.0
2015,11,kevin_magnussen,0.0,0,21,0.0,0.0,21.0
2015,12,hamilton,252.0,7,1,227.0,6.0,1.0
2015,12,rosberg,199.0,3,2,199.0,3.0,2.0
2015,12,vettel,178.0,2,3,160.0,2.0,3.0
2015,12,massa,97.0,0,4,82.0,0.0,5.0
2015,12,raikkonen,92.0,0,5,82.0,0.0,4.0
2015,12,bottas,91.0,0,6,79.0,0.0,6.0
2015,12,kvyat,58.0,0,7,57.0,0.0,7.0
2015,12,ricciardo,55.0,0,8,51.0,0.0,8.0
2015,12,grosjean,38.0,0,9,38.0,0.0,9.0
2015,12,perez,33.0,0,10,25.0,0.0,11.0
2015,12,hulkenberg,30.0,0,11,24.0,0.0,12.0
2015,12,max_verstappen,26.0,0,12,26.0,0.0,10.0
2015,12,nasr,16.0,0,13,16.0,0.0,13.0
2015,12,maldonado,12.0,0,14,12.0,0.0,14.0
2015,12,alonso,11.0,0,15,11.0,0.0,15.0
2015,12,sainz,9.0,0,16,9.0,0.0,16.0
2015,12,ericsson,9.0,0,17,7.0,0.0,17.0
2015,12,button,6.0,0,18,6.0,0.0,18.0
2015,12,merhi,0.0,0,19,0.0,0.0,19.0
2015,12,stevens,0.0,0,20,0.0,0.0,20.0
2015,12,kevin_magnussen,0.0,0,21,0.0,0.0,21.0
2015,13,hamilton,252.0,7,1,252.0,7.0,1.0
2015,13,rosberg,211.0,3,2,199.0,3.0,2.0
2015,13,vettel,203.0,3,3,178.0,2.0,3.0
2015,13,raikkonen,107.0,0,4,92.0,0.0,5.0
2015,13,bottas,101.0,0,5,91.0,0.0,6.0
2015,13,massa,97.0,0,6,97.0,0.0,4.0
2015,13,ricciardo,73.0,0,7,55.0,0.0,8.0
2015,13,kvyat,66.0,0,8,58.0,0.0,7.0
2015,13,perez,39.0,0,9,33.0,0.0,10.0
2015,13,grosjean,38.0,0,10,38.0,0.0,9.0
2015,13,max_verstappen,30.0,0,11,26.0,0.0,12.0
2015,13,hulkenberg,30.0,0,12,30.0,0.0,11.0
2015,13,nasr,17.0,0,13,16.0,0.0,13.0
2015,13,maldonado,12.0,0,14,12.0,0.0,14.0
2015,13,alonso,11.0,0,15,11.0,0.0,15.0
2015,13,sainz,11.0,0,16,9.0,0.0,16.0
2015,13,ericsson,9.0,0,17,9.0,0.0,17.0
2015,13,button,6.0,0,18,6.0,0.0,18.0
2015,13,merhi,0.0,0,19,0.0,0.0,19.0
2015,13,stevens,0.0,0,20,0.0,0.0,20.0
2015,13,rossi,0.0,0,21,0.0,0.0,0.0
2015,13,kevin_magnussen,0.0,0,22,0.0,0.0,21.0
2015,14,hamilton,277.0,8,1,252.0,7.0,1.0
2015,14,rosberg,229.0,3,2,211.0,3.0,2.0
2015,14,vettel,218.0,3,3,203.0,3.0,3.0
2015,14,raikkonen,119.0,0,4,107.0,0.0,4.0
2015,14,bottas,111.0,0,5,101.0,0.0,5.0
2015,14,massa,97.0,0,6,97.0,0.0,6.0
2015,14,ricciardo,73.0,0,7,73.0,0.0,7.0
2015,14,kvyat,66.0,0,8,66.0,0.0,8.0
2015,14,grosjean,44.0,0,9,38.0,0.0,10.0
2015,14,perez,39.0,0,10,39.0,0.0,9.0
2015,14,hulkenberg,38.0,0,11,30.0,0.0,12.0
2015,14,max_verstappen,32.0,0,12,30.0,0.0,11.0
2015,14,nasr,17.0,0,13,17.0,0.0,13.0
2015,14,maldonado,16.0,0,14,12.0,0.0,14.0
2015,14,sainz,12.0,0,15,11.0,0.0,16.0
2015,14,alonso,11.0,0,16,11.0,0.0,15.0
2015,14,ericsson,9.0,0,17,9.0,0.0,17.0
2015,14,button,6.0,0,18,6.0,0.0,18.0
2015,14,merhi,0.0,0,19,0.0,0.0,19.0
2015,14,stevens,0.0,0,20,0.0,0.0,20.0
2015,14,rossi,0.0,0,21,0.0,0.0,21.0
2015,14,kevin_magnussen,0.0,0,22,0.0,0.0,22.0
2015,15,hamilton,302.0,9,1,277.0,8.0,1.0
2015,15,vettel,236.0,3,2,218.0,3.0,3.0
2015,15,rosberg,229.0,3,3,229.0,3.0,2.0
2015,15,raikkonen,123.0,0,4,119.0,0.0,4.0
2015,15,bottas,111.0,0,5,111.0,0.0,5.0
2015,15,massa,109.0,0,6,97.0,0.0,6.0
2015,15,kvyat,76.0,0,7,66.0,0.0,8.0
2015,15,ricciardo,73.0,0,8,73.0,0.0,7.0
2015,15,perez,54.0,0,9,39.0,0.0,10.0
2015,15,grosjean,44.0,0,10,44.0,0.0,9.0
2015,15,hulkenberg,38.0,0,11,38.0,0.0,11.0
2015,15,max_verstappen,33.0,0,12,32.0,0.0,12.0
2015,15,nasr,25.0,0,13,17.0,0.0,13.0
2015,15,maldonado,22.0,0,14,16.0,0.0,14.0
2015,15,sainz,12.0,0,15,12.0,0.0,15.0
2015,15,alonso,11.0,0,16,11.0,0.0,16.0
2015,15,ericsson,9.0,0,17,9.0,0.0,17.0
2015,15,button,8.0,0,18,6.0,0.0,18.0
2015,15,merhi,0.0,0,19,0.0,0.0,19.0
2015,15,stevens,0.0,0,20,0.0,0.0,20.0
2015,15,rossi,0.0,0,21,0.0,0.0,21.0
2015,15,kevin_magnussen,0.0,0,22,0.0,0.0,22.0
2015,16,hamilton,327.0,10,1,302.0,9.0,1.0
2015,16,vettel,251.0,3,2,236.0,3.0,2.0
2015,16,rosberg,247.0,3,3,229.0,3.0,3.0
2015,16,raikkonen,123.0,0,4,123.0,0.0,4.0
2015,16,bottas,111.0,0,5,111.0,0.0,5.0
2015,16,massa,109.0,0,6,109.0,0.0,6.0
2015,16,kvyat,76.0,0,7,76.0,0.0,7.0
2015,16,ricciardo,74.0,0,8,73.0,0.0,8.0
2015,16,perez,64.0,0,9,54.0,0.0,9.0
2015,16,max_verstappen,45.0,0,10,33.0,0.0,12.0
2015,16,grosjean,44.0,0,11,44.0,0.0,10.0
2015,16,hulkenberg,38.0,0,12,38.0,0.0,11.0
2015,16,nasr,27.0,0,13,25.0,0.0,13.0
2015,16,maldonado,26.0,0,14,22.0,0.0,14.0
2015,16,sainz,18.0,0,15,12.0,0.0,15.0
2015,16,button,16.0,0,16,8.0,0.0,18.0
2015,16,alonso,11.0,0,17,11.0,0.0,16.0
2015,16,ericsson,9.0,0,18,9.0,0.0,17.0
2015,16,merhi,0.0,0,19,0.0,0.0,19.0
2015,16,rossi,0.0,0,20,0.0,0.0,21.0
2015,16,stevens,0.0,0,21,0.0,0.0,20.0
2015,16,kevin_magnussen,0.0,0,22,0.0,0.0,22.0
2015,17,hamilton,345.0,10,1,327.0,10.0,1.0
2015,17,rosberg,272.0,4,2,247.0,3.0,3.0
2015,17,vettel,251.0,3,3,251.0,3.0,2.0
2015,17,bottas,126.0,0,4,111.0,0.0,5.0
2015,17,raikkonen,123.0,0,5,123.0,0.0,4.0
2015,17,massa,117.0,0,6,109.0,0.0,6.0
2015,17,kvyat,88.0,0,7,76.0,0.0,7.0
2015,17,ricciardo,84.0,0,8,74.0,0.0,8.0
2015,17,perez,68.0,0,9,64.0,0.0,9.0
2015,17,max_verstappen,47.0,0,10,45.0,0.0,10.0
2015,17,grosjean,45.0,0,11,44.0,0.0,11.0
2015,17,hulkenberg,44.0,0,12,38.0,0.0,12.0
2015,17,nasr,27.0,0,13,27.0,0.0,13.0
2015,17,maldonado,26.0,0,14,26.0,0.0,14.0
2015,17,sainz,18.0,0,15,18.0,0.0,15.0
2015,17,button,16.0,0,16,16.0,0.0,16.0
2015,17,alonso,11.0,0,17,11.0,0.0,17.0
2015,17,ericsson,9.0,0,18,9.0,0.0,18.0
2015,17,merhi,0.0,0,19,0.0,0.0,19.0
2015,17,rossi,0.0,0,20,0.0,0.0,20.0
2015,17,stevens,0.0,0,21,0.0,0.0,21.0
2015,17,kevin_magnussen,0.0,0,22,0.0,0.0,22.0
2015,18,hamilton,363.0,10,1,345.0,10.0,1.0
2015,18,rosberg,297.0,5,2,272.0,4.0,2.0
2015,18,vettel,266.0,3,3,251.0,3.0,3.0
2015,18,bottas,136.0,0,4,126.0,0.0,4.0
2015,18,raikkonen,135.0,0,5,123.0,0.0,5.0
2015,18,massa,117.0,0,6,117.0,0.0,6.0
2015,18,kvyat,94.0,0,7,88.0,0.0,7.0
2015,18,ricciardo,84.0,0,8,84.0,0.0,8.0
2015,18,perez,68.0,0,9,68.0,0.0,9.0
2015,18,hulkenberg,52.0,0,10,44.0,0.0,12.0
2015,18,grosjean,49.0,0,11,45.0,0.0,11.0
2015,18,max_verstappen,49.0,0,12,47.0,0.0,10.0
2015,18,nasr,27.0,0,13,27.0,0.0,13.0
2015,18,maldonado,27.0,0,14,26.0,0.0,14.0
2015,18,sainz,18.0,0,15,18.0,0.0,15.0
2015,18,button,16.0,0,16,16.0,0.0,16.0
2015,18,alonso,11.0,0,17,11.0,0.0,17.0
2015,18,ericsson,9.0,0,18,9.0,0.0,18.0
2015,18,merhi,0.0,0,19,0.0,0.0,19.0
2015,18,rossi,0.0,0,20,0.0,0.0,20.0
2015,18,stevens,0.0,0,21,0.0,0.0,21.0
2015,18,kevin_magnussen,0.0,0,22,0.0,0.0,22.0
2015,19,hamilton,381.0,10,1,363.0,10.0,1.0
2015,19,rosberg,322.0,6,2,297.0,5.0,2.0
2015,19,vettel,278.0,3,3,266.0,3.0,3.0
2015,19,raikkonen,150.0,0,4,135.0,0.0,5.0
2015,19,bottas,136.0,0,5,136.0,0.0,4.0
2015,19,massa,121.0,0,6,117.0,0.0,6.0
2015,19,kvyat,95.0,0,7,94.0,0.0,7.0
2015,19,ricciardo,92.0,0,8,84.0,0.0,8.0
2015,19,perez,78.0,0,9,68.0,0.0,9.0
2015,19,hulkenberg,58.0,0,10,52.0,0.0,10.0
2015,19,grosjean,51.0,0,11,49.0,0.0,11.0
2015,19,max_verstappen,49.0,0,12,49.0,0.0,12.0
2015,19,nasr,27.0,0,13,27.0,0.0,13.0
2015,19,maldonado,27.0,0,14,27.0,0.0,14.0
2015,19,sainz,18.0,0,15,18.0,0.0,15.0
2015,19,button,16.0,0,16,16.0,0.0,16.0
2015,19,alonso,11.0,0,17,11.0,0.0,17.0
2015,19,ericsson,9.0,0,18,9.0,0.0,18.0
2015,19,merhi,0.0,0,19,0.0,0.0,19.0
2015,19,rossi,0.0,0,20,0.0,0.0,20.0
2015,19,stevens,0.0,0,21,0.0,0.0,21.0
2015,19,kevin_magnussen,0.0,0,22,0.0,0.0,22.0
2016,1,rosberg,25.0,1,1,0.0,0.0,0.0
2016,1,hamilton,18.0,0,2,0.0,0.0,0.0
2016,1,vettel,15.0,0,3,0.0,0.0,0.0
2016,1,ricciardo,12.0,0,4,0.0,0.0,0.0
2016,1,massa,10.0,0,5,0.0,0.0,0.0
2016,1,grosjean,8.0,0,6,0.0,0.0,0.0
2016,1,hulkenberg,6.0,0,7,0.0,0.0,0.0
2016,1,bottas,4.0,0,8,0.0,0.0,0.0
2016,1,sainz,2.0,0,9,0.0,0.0,0.0
2016,1,max_verstappen,1.0,0,10,0.0,0.0,0.0
2016,1,jolyon_palmer,0.0,0,11,0.0,0.0,0.0
2016,1,kevin_magnussen,0.0,0,12,0.0,0.0,0.0
2016,1,perez,0.0,0,13,0.0,0.0,0.0
2016,1,button,0.0,0,14,0.0,0.0,0.0
2016,1,nasr,0.0,0,15,0.0,0.0,0.0
2016,1,wehrlein,0.0,0,16,0.0,0.0,0.0
2016,1,ericsson,0.0,0,17,0.0,0.0,0.0
2016,1,raikkonen,0.0,0,18,0.0,0.0,0.0
2016,1,haryanto,0.0,0,19,0.0,0.0,0.0
2016,1,gutierrez,0.0,0,20,0.0,0.0,0.0
2016,1,alonso,0.0,0,21,0.0,0.0,0.0
2016,1,kvyat,0.0,0,22,0.0,0.0,0.0
2016,2,rosberg,50.0,2,1,25.0,1.0,1.0
2016,2,hamilton,33.0,0,2,18.0,0.0,2.0
2016,2,ricciardo,24.0,0,3,12.0,0.0,4.0
2016,2,raikkonen,18.0,0,4,0.0,0.0,18.0
2016,2,grosjean,18.0,0,5,8.0,0.0,6.0
2016,2,vettel,15.0,0,6,15.0,0.0,3.0
2016,2,massa,14.0,0,7,10.0,0.0,5.0
2016,2,max_verstappen,9.0,0,8,1.0,0.0,10.0
2016,2,hulkenberg,6.0,0,9,6.0,0.0,7.0
2016,2,kvyat,6.0,0,10,0.0,0.0,22.0
2016,2,bottas,6.0,0,11,4.0,0.0,8.0
2016,2,sainz,2.0,0,12,2.0,0.0,9.0
2016,2,vandoorne,1.0,0,13,0.0,0.0,0.0
2016,2,kevin_magnussen,0.0,0,14,0.0,0.0,12.0
2016,2,jolyon_palmer,0.0,0,15,0.0,0.0,11.0
2016,2,ericsson,0.0,0,16,0.0,0.0,17.0
2016,2,perez,0.0,0,17,0.0,0.0,13.0
2016,2,wehrlein,0.0,0,18,0.0,0.0,16.0
2016,2,nasr,0.0,0,19,0.0,0.0,15.0
2016,2,button,0.0,0,20,0.0,0.0,14.0
2016,2,haryanto,0.0,0,21,0.0,0.0,19.0
2016,2,gutierrez,0.0,0,22,0.0,0.0,20.0
2016,2,alonso,0.0,0,23,0.0,0.0,21.0
2016,3,rosberg,75.0,3,1,50.0,2.0,1.0
2016,3,hamilton,39.0,0,2,33.0,0.0,2.0
2016,3,ricciardo,36.0,0,3,24.0,0.0,3.0
2016,3,vettel,33.0,0,4,15.0,0.0,6.0
2016,3,raikkonen,28.0,0,5,18.0,0.0,4.0
2016,3,massa,22.0,0,6,14.0,0.0,7.0
2016,3,kvyat,21.0,0,7,6.0,0.0,10.0
2016,3,grosjean,18.0,0,8,18.0,0.0,5.0
2016,3,max_verstappen,13.0,0,9,9.0,0.0,8.0
2016,3,bottas,7.0,0,10,6.0,0.0,11.0
2016,3,hulkenberg,6.0,0,11,6.0,0.0,9.0
2016,3,sainz,4.0,0,12,2.0,0.0,12.0
2016,3,vandoorne,1.0,0,13,1.0,0.0,13.0
2016,3,kevin_magnussen,0.0,0,14,0.0,0.0,14.0
2016,3,perez,0.0,0,15,0.0,0.0,17.0
2016,3,jolyon_palmer,0.0,0,16,0.0,0.0,15.0
2016,3,ericsson,0.0,0,17,0.0,0.0,16.0
2016,3,alonso,0.0,0,18,0.0,0.0,23.0
2016,3,button,0.0,0,19,0.0,0.0,20.0
2016,3,wehrlein,0.0,0,20,0.0,0.0,18.0
2016,3,nasr,0.0,0,21,0.0,0.0,19.0
2016,3,gutierrez,0.0,0,22,0.0,0.0,22.0
2016,3,haryanto,0.0,0,23,0.0,0.0,21.0
2016,4,rosberg,100.0,4,1,75.0,3.0,1.0
2016,4,hamilton,57.0,0,2,39.0,0.0,2.0
2016,4,raikkonen,43.0,0,3,28.0,0.0,5.0
2016,4,ricciardo,36.0,0,4,36.0,0.0,3.0
2016,4,vettel,33.0,0,5,33.0,0.0,4.0
2016,4,massa,32.0,0,6,22.0,0.0,6.0
2016,4,grosjean,22.0,0,7,18.0,0.0,8.0
2016,4,kvyat,21.0,0,8,21.0,0.0,7.0
2016,4,bottas,19.0,0,9,7.0,0.0,10.0
2016,4,max_verstappen,13.0,0,10,13.0,0.0,9.0
2016,4,alonso,8.0,0,11,0.0,0.0,18.0
2016,4,kevin_magnussen,6.0,0,12,0.0,0.0,14.0
2016,4,hulkenberg,6.0,0,13,6.0,0.0,11.0
2016,4,sainz,4.0,0,14,4.0,0.0,12.0
2016,4,perez,2.0,0,15,0.0,0.0,15.0
2016,4,button,1.0,0,16,0.0,0.0,19.0
2016,4,vandoorne,1.0,0,17,1.0,0.0,13.0
2016,4,jolyon_palmer,0.0,0,18,0.0,0.0,16.0
2016,4,ericsson,0.0,0,19,0.0,0.0,17.0
2016,4,wehrlein,0.0,0,20,0.0,0.0,20.0
2016,4,nasr,0.0,0,21,0.0,0.0,21.0
2016,4,gutierrez,0.0,0,22,0.0,0.0,22.0
2016,4,haryanto,0.0,0,23,0.0,0.0,23.0
2016,5,rosberg,100.0,4,1,100.0,4.0,1.0
2016,5,raikkonen,61.0,0,2,43.0,0.0,3.0
2016,5,hamilton,57.0,0,3,57.0,0.0,2.0
2016,5,vettel,48.0,0,4,33.0,0.0,5.0
2016,5,ricciardo,48.0,0,5,36.0,0.0,4.0
2016,5,max_verstappen,38.0,1,6,13.0,0.0,10.0
2016,5,massa,36.0,0,7,32.0,0.0,6.0
2016,5,bottas,29.0,0,8,19.0,0.0,9.0
2016,5,kvyat,22.0,0,9,21.0,0.0,8.0
